3,7
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_12_19)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_12_30)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_12_41)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_12_52)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_13_42)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_13_53)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_14_03)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_14_47)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_15_06)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_15_24)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_15_32)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_15_41)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_15_50)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_15_57)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_16_06)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_16_14)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_16_22)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_16_30)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0003/05_0003_(10_03_21_21_16_38)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_28_20)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_28_28)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_28_36)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_28_43)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_28_51)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_28_58)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_29_06)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_29_13)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_29_20)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_29_28)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_29_35)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_29_42)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_30_10)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_30_26)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_30_42)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_30_50)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_30_58)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_31_06)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_31_14)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_31_22)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_31_30)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_31_37)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_31_45)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0004/05_0004_(10_03_21_21_31_52)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_54_08)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_54_17)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_54_25)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_54_33)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_54_41)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_54_50)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_54_58)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_55_05)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_55_13)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_55_21)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_55_30)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_55_38)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_55_46)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_55_53)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_56_59)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_57_14)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_57_28)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_57_36)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_58_05)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_58_12)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_58_19)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_58_33)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_59_08)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0005/05_0005_(10_03_21_21_59_16)_c,يوم اقدم انتم برنامج اخر
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_13_21)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_14_10)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_14_21)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_15_33)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_16_02)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_16_12)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_16_31)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_16_40)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_16_49)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_17_08)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_17_18)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_17_46)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_18_14)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_18_24)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_18_34)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_18_43)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_19_06)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_19_42)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_19_51)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_20_11)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_20_33)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_20_43)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_20_52)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0006/05_0006_(10_03_21_22_21_03)_c,موضوع دراسة لغة اشارة عربية
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_39_59)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_40_16)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_40_24)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_40_32)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_40_40)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_40_48)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_40_55)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_41_02)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_41_29)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_41_37)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_41_57)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_42_04)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_42_12)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_42_49)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_42_57)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_43_14)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_43_22)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_44_05)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_44_22)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_44_31)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_44_40)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_44_48)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_44_57)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0007/05_0007_(10_03_21_22_45_06)_c,كلمات يوم متفرقة في دين
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_56_35)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_56_43)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_56_50)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_57_04)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_57_11)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_57_24)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_57_31)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_57_38)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_57_44)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_57_57)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_58_09)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_58_48)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_58_54)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_59_06)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_59_12)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_59_18)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_59_25)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_59_30)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_22_59_36)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_23_00_01)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_23_00_08)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_23_00_14)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_23_00_20)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0008/05_0008_(10_03_21_23_00_26)_c,ايضا كلمات عادية
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_15_08)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_15_16)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_15_22)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_15_29)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_16_07)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_16_19)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_16_26)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_16_33)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_17_04)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_17_31)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_17_50)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_18_54)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_19_01)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_19_33)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_19_39)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_20_11)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_20_17)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_20_24)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_20_30)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_20_37)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_20_44)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_22_25)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_22_44)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0009/05_0009_(10_03_21_23_22_50)_c,لا شرك الله
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_06)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_11)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_17)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_22)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_28)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_32)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_37)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_29_56)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_30_01)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_30_06)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_30_17)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_30_36)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_30_41)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_30_46)_c,الله اكبر
/home/eye/ArSL-Continuous/80/color/05/train/0010/05_0010_(10_03_21_23_30_51)_c,الله اكبر
